Metadata_Plate,Metadata_Well,Metadata_Experiment,bleach,drug,strain,mean_wormlength_um,min_wormlength_um,q10_wormlength_um,q25_wormlength_um,median_wormlength_um,sd_wormlength_um,q75_wormlength_um,q90_wormlength_um,max_wormlength_um,cv_wormlength_um,n,Metadata_Date,Metadata_Group,Metadata_Magnification,FileName_RawBF,FileName_wellmask_98.png,PathName_RawBF,PathName_wellmask_98.png,assay_type,food_conc_OD,food_type,plate,row,col,well_censor,well_censor_reason,notes,concentration_um,diluent,class,...18
p026,D11,cyp35,2,Thiabendazole,PHX2702,757.686630828277,742.1735658821,742.958181275212,751.904048461863,759.86179434933,10.8553403013099,763.683733449242,767.162686235732,773.711992301158,0.0143269524096567,8,20220617,p026_D11,m2X,20220617-cyp35-p026-m2X_D11.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,D,11,,,,32.5,DMSO,Anthelmintic,""
p026,E01,cyp35,2,Thiabendazole,ECA2859,550.790367628287,430.811917320946,488.5063177667,520.798458732279,537.083621095288,55.9550442974702,596.494178805091,616.474721207644,641.273020563198,0.101590455436637,23,20220617,p026_E01,m2X,20220617-cyp35-p026-m2X_E01.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,E,1,,,,32.5,DMSO,Anthelmintic,""
p026,E02,cyp35,2,Thiabendazole,ECA2860,558.195343795073,470.66493050663,531.028089257084,547.425592515887,570.398735407662,34.6284080489775,580.56913985064,587.489141360967,587.529302462226,0.062036361345376,11,20220617,p026_E02,m2X,20220617-cyp35-p026-m2X_E02.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,E,2,,,,32.5,DMSO,Anthelmintic,""
p026,E03,cyp35,2,Thiabendazole,ECA2921,461.50354763162,183.625496365309,203.663568044146,343.165158289403,417.952231199896,209.570028483607,642.111474218403,694.833960017342,761.755350238153,0.45410274646662,9,20220617,p026_E03,m2X,20220617-cyp35-p026-m2X_E03.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,E,3,,,,32.5,DMSO,Anthelmintic,""
p026,E04,cyp35,2,Thiabendazole,ECA2922,592.025900448294,413.961563708257,465.855961404039,520.259667699445,599.471043097734,100.657823212574,668.18235390807,714.417427444693,747.726061991836,0.170022668157515,15,20220617,p026_E04,m2X,20220617-cyp35-p026-m2X_E04.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,E,4,,,,32.5,DMSO,Anthelmintic,""
p026,E05,cyp35,2,Thiabendazole,ECA3352,729.344223820504,629.716562240915,642.645032647278,687.369536364771,742.456120671712,56.5996262852841,764.064968353099,797.886625477996,814.795985850698,0.0776034476406762,20,20220617,p026_E05,m2X,20220617-cyp35-p026-m2X_E05.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,E,5,,,,32.5,DMSO,Anthelmintic,""
p026,E06,cyp35,2,Thiabendazole,ECA3359,670.726393238528,569.858564173563,613.136117345957,648.842264727179,658.489288675238,55.1030556704841,712.021952676957,747.491822698988,772.447074907707,0.0821542975287212,17,20220617,p026_E06,m2X,20220617-cyp35-p026-m2X_E06.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,E,6,,,,32.5,DMSO,Anthelmintic,""
p026,E07,cyp35,2,Thiabendazole,N2,693.976798339158,572.58449931777,617.340624272907,669.620584677817,721.957414145333,56.7610374720683,734.778406223067,742.552002892841,745.621019731522,0.0817909728508362,12,20220617,p026_E07,m2X,20220617-cyp35-p026-m2X_E07.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,E,7,,,,32.5,DMSO,Anthelmintic,""
p026,E08,cyp35,2,Thiabendazole,CB4856,842.613611123701,720.803667357312,796.242943823194,820.11466472718,843.113768353098,51.8669794008173,864.137423357441,905.266077350477,946.286008406759,0.0615548796222838,21,20220617,p026_E08,m2X,20220617-cyp35-p026-m2X_E08.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,E,8,,,,32.5,DMSO,Anthelmintic,""
p026,E09,cyp35,2,Thiabendazole,DL238,453.551959599111,171.080905390917,217.467965859333,357.258437364113,435.292753606718,167.630271610572,624.728942833389,643.950193464849,687.467385654586,0.369594415949031,21,20220617,p026_E09,m2X,20220617-cyp35-p026-m2X_E09.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,E,9,,,,32.5,DMSO,Anthelmintic,""
p026,E10,cyp35,2,Thiabendazole,PHX2701,524.993328341542,190.509651522036,218.84804355681,321.744839427942,646.867823930516,200.61063305054,677.42096349168,702.832899122983,727.834268353098,0.382120347479979,19,20220617,p026_E10,m2X,20220617-cyp35-p026-m2X_E10.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,E,10,,,,32.5,DMSO,Anthelmintic,""
p026,E11,cyp35,2,Thiabendazole,PHX2702,713.152547803795,621.419241942813,635.599204729724,672.434876119362,725.445029096014,57.6145236898406,761.51668063308,771.083787192776,788.479280832781,0.0807884987121881,10,20220617,p026_E11,m2X,20220617-cyp35-p026-m2X_E11.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,E,11,,,,32.5,DMSO,Anthelmintic,""
p026,F01,cyp35,2,Thiabendazole,ECA2859,519.052150208045,390.828705242494,425.322211037881,516.154824553325,536.017117994754,63.5496579643444,562.734776657208,571.624735495309,591.057078514167,0.122434052029016,13,20220617,p026_F01,m2X,20220617-cyp35-p026-m2X_F01.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,F,1,,,,32.5,DMSO,Anthelmintic,""
p026,F02,cyp35,2,Thiabendazole,ECA2860,591.268026041993,547.604270146326,560.32975035648,579.417970671712,591.250993464849,30.7157163082994,609.41482220252,620.957173115742,628.652073724556,0.0519488877386343,5,20220617,p026_F02,m2X,20220617-cyp35-p026-m2X_F02.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,F,2,,,,32.5,DMSO,Anthelmintic,""
p026,F03,cyp35,2,Thiabendazole,ECA2921,691.980600567751,664.180545568732,674.105694737727,686.106924486006,693.310639408228,15.780459136372,700.523774246307,705.652408607807,713.111621532674,0.0228047710057545,7,20220617,p026_F03,m2X,20220617-cyp35-p026-m2X_F03.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,F,3,,,,32.5,DMSO,Anthelmintic,""
p026,F04,cyp35,2,Thiabendazole,ECA2922,524.327100333165,311.837526351602,339.938640807567,417.709136451162,552.251541942813,131.439132389025,596.571055729801,660.92894978779,739.096298836308,0.250681554139594,13,20220617,p026_F04,m2X,20220617-cyp35-p026-m2X_F04.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,F,4,,,,32.5,DMSO,Anthelmintic,""
p026,F05,cyp35,2,Thiabendazole,ECA3352,731.860065078379,498.028410152298,633.526797470059,715.3091531364,762.757469516791,85.736499888902,787.987751547863,795.245319501007,832.821312623297,0.117148761054096,19,20220617,p026_F05,m2X,20220617-cyp35-p026-m2X_F05.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,F,5,,,,32.5,DMSO,Anthelmintic,""
p026,F06,cyp35,2,Thiabendazole,ECA3359,577.547609877571,185.520622784366,281.239608388271,445.040676605209,705.06092314271,208.26677002157,738.726826846671,769.481988093391,777.264706698223,0.360605370812146,16,20220617,p026_F06,m2X,20220617-cyp35-p026-m2X_F06.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,F,6,,,,32.5,DMSO,Anthelmintic,""
p026,F07,cyp35,2,Thiabendazole,N2,627.851672117665,207.075108997377,390.345288503228,531.717042597542,727.882747090769,194.26423196473,754.510489832352,761.179867860653,783.455973724558,0.309411029056434,10,20220617,p026_F07,m2X,20220617-cyp35-p026-m2X_F07.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,F,7,,,,32.5,DMSO,Anthelmintic,""
p026,F08,cyp35,2,Thiabendazole,CB4856,797.607305980521,490.21383351851,651.217707519742,790.730604426111,842.26453600122,112.719666666032,865.592795859656,871.32421385441,879.101373604364,0.141322259488913,22,20220617,p026_F08,m2X,20220617-cyp35-p026-m2X_F08.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,F,8,,,,32.5,DMSO,Anthelmintic,""
p026,F09,cyp35,2,Thiabendazole,DL238,498.970801774833,168.236457633408,235.535217607156,300.403374597472,514.604505539082,218.129531035353,664.250207120328,718.034792213206,1002.53518907959,0.437158908416022,26,20220617,p026_F09,m2X,20220617-cyp35-p026-m2X_F09.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,F,9,,,,32.5,DMSO,Anthelmintic,""
p026,F10,cyp35,2,Thiabendazole,PHX2701,516.366152814849,182.838071101173,217.5213185766,273.286714402409,639.486113205143,225.782451676616,688.898866770966,713.329451513266,729.180204841263,0.437252617054421,11,20220617,p026_F10,m2X,20220617-cyp35-p026-m2X_F10.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,F,10,,,,32.5,DMSO,Anthelmintic,""
p026,F11,cyp35,2,Thiabendazole,PHX2702,755.317576618359,702.283853984263,705.02907967786,715.729088047411,749.154678514168,43.6447625974541,793.565072445058,812.762357466569,815.410236483357,0.057783327104417,11,20220617,p026_F11,m2X,20220617-cyp35-p026-m2X_F11.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,F,11,,,,32.5,DMSO,Anthelmintic,""
p026,G01,cyp35,2,Thiabendazole,ECA2859,548.584162270689,500.039160459644,508.510681102997,525.798556000829,545.744464145332,37.0541919868217,558.679305362686,603.708878979645,617.868947887345,0.0675451362530186,13,20220617,p026_G01,m2X,20220617-cyp35-p026-m2X_G01.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,G,1,,,,32.5,DMSO,Anthelmintic,""
p026,G02,cyp35,2,Thiabendazole,ECA2860,550.928917309158,435.687147082562,495.995008861634,519.526099991228,565.740740197273,54.8804512871464,591.113874888249,601.263879682544,609.508643711772,0.0996143959100804,9,20220617,p026_G02,m2X,20220617-cyp35-p026-m2X_G02.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,G,2,,,,32.5,DMSO,Anthelmintic,""
p026,G03,cyp35,2,Thiabendazole,ECA2921,709.9933926584,686.533501788418,693.308305754869,703.470511704546,720.407521620673,20.3594261391,721.723338093391,722.512827977022,723.039154566109,0.0286755149408771,3,20220617,p026_G03,m2X,20220617-cyp35-p026-m2X_G03.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,G,3,,,,32.5,DMSO,Anthelmintic,""
p026,G04,cyp35,2,Thiabendazole,ECA2922,664.548231091784,578.969200605267,587.619504536509,634.615845132348,666.360647118999,55.0179921952001,703.553878581244,719.638053399875,764.112746030387,0.0827900664257449,14,20220617,p026_G04,m2X,20220617-cyp35-p026-m2X_G04.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,G,4,,,,32.5,DMSO,Anthelmintic,""
p026,G05,cyp35,2,Thiabendazole,ECA3352,750.770733369679,688.731976625016,716.831266831062,728.092330544051,739.011104275186,38.4252352413678,775.631608771682,801.252920034156,831.699396537153,0.0511810510632242,16,20220617,p026_G05,m2X,20220617-cyp35-p026-m2X_G05.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,G,5,,,,32.5,DMSO,Anthelmintic,""
p026,G06,cyp35,2,Thiabendazole,ECA3359,598.90563210336,253.324027573977,458.220749158133,483.87989160789,645.710621648904,151.589633181945,695.345339906351,717.651221234781,857.106474751693,0.253111049648275,15,20220617,p026_G06,m2X,20220617-cyp35-p026-m2X_G06.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,G,6,,,,32.5,DMSO,Anthelmintic,""
p026,G07,cyp35,2,Thiabendazole,N2,722.293175271962,693.355693464849,703.489685085161,709.198398765387,716.37143236359,21.5595293501349,725.670787511546,753.163287695031,761.252919763714,0.0298487236045352,9,20220617,p026_G07,m2X,20220617-cyp35-p026-m2X_G07.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,G,7,,,,32.5,DMSO,Anthelmintic,""
p026,G08,cyp35,2,Thiabendazole,CB4856,827.409373273268,717.194143823194,777.917968116359,791.133431781744,834.855977960552,46.4939981549606,866.97921732491,879.578544405041,887.803773907113,0.05619225459222,17,20220617,p026_G08,m2X,20220617-cyp35-p026-m2X_G08.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,G,8,,,,32.5,DMSO,Anthelmintic,""
p026,G09,cyp35,2,Thiabendazole,DL238,432.656149961368,176.30158983893,206.874274362863,258.757303386351,370.571556232332,196.952650475319,632.939365110745,709.493159937567,731.943789257084,0.455217498914335,21,20220617,p026_G09,m2X,20220617-cyp35-p026-m2X_G09.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,G,9,,,,32.5,DMSO,Anthelmintic,""
p026,G10,cyp35,2,Thiabendazole,PHX2701,556.855719565623,168.643940494202,208.201224097646,392.484187705556,653.660093610494,220.274302318634,726.40141385441,738.497111432636,756.207094651964,0.395567998278728,18,20220617,p026_G10,m2X,20220617-cyp35-p026-m2X_G10.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,G,10,,,,32.5,DMSO,Anthelmintic,""
p026,G11,cyp35,2,Thiabendazole,PHX2702,706.597928770514,612.006294046696,676.159202208166,692.128516831062,704.641249776498,40.1959184242246,749.38875456611,750.206155146201,757.671483303779,0.0568865500273484,13,20220617,p026_G11,m2X,20220617-cyp35-p026-m2X_G11.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,G,11,,,,32.5,DMSO,Anthelmintic,""
p026,H01,cyp35,2,Thiabendazole,ECA2859,451.455111047071,177.687539902314,232.397282364221,293.223698399391,521.461165581949,162.550889168422,585.371884582886,604.332163044073,633.075992883004,0.36005991557259,18,20220617,p026_H01,m2X,20220617-cyp35-p026-m2X_H01.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,H,1,,,,32.5,DMSO,Anthelmintic,""
p026,H02,cyp35,2,Thiabendazole,ECA2860,555.696226504348,508.811535989508,520.906170269776,540.231355125955,559.726767412908,28.9268833881117,570.421252137593,587.713225673297,596.373857286992,0.0520552093183692,8,20220617,p026_H02,m2X,20220617-cyp35-p026-m2X_H02.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,H,2,,,,32.5,DMSO,Anthelmintic,""
p026,H03,cyp35,2,Thiabendazole,ECA2921,491.064648149335,180.329464651362,215.594999827811,256.605958328414,519.822569097847,227.267492045195,690.329310934219,711.73301754309,765.891532936665,0.462805646673393,9,20220617,p026_H03,m2X,20220617-cyp35-p026-m2X_H03.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,H,3,,,,32.5,DMSO,Anthelmintic,""
p026,H04,cyp35,2,Thiabendazole,ECA2922,634.891636645913,485.475242927451,519.365769702872,597.564156311648,657.315772449444,77.2663463620635,675.70259827392,717.846657421485,726.33285456611,0.121700053839512,13,20220617,p026_H04,m2X,20220617-cyp35-p026-m2X_H04.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,H,4,,,,32.5,DMSO,Anthelmintic,""
p026,H05,cyp35,2,Thiabendazole,ECA3352,599.053262457226,225.335179585899,274.732346292601,323.202628497016,737.715368353099,252.064099174245,795.678540502313,830.835111459605,833.731962861448,0.420770764423043,11,20220617,p026_H05,m2X,20220617-cyp35-p026-m2X_H05.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,H,5,,,,32.5,DMSO,Anthelmintic,""
p026,H06,cyp35,2,Thiabendazole,ECA3359,525.278827583859,176.609496097537,235.053829599125,309.921330466702,613.547868934944,220.043846889119,699.229606307263,752.756413067665,803.081055147956,0.418908654478348,15,20220617,p026_H06,m2X,20220617-cyp35-p026-m2X_H06.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,H,6,,,,32.5,DMSO,Anthelmintic,""
p026,H07,cyp35,2,Thiabendazole,N2,686.960177003006,627.322056884723,634.16597208102,644.431844875466,685.593020249781,56.452251704923,706.941849194651,745.084007964107,770.512113810411,0.0821768911717802,5,20220617,p026_H07,m2X,20220617-cyp35-p026-m2X_H07.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,H,7,,,,32.5,DMSO,Anthelmintic,""
p026,H08,cyp35,2,Thiabendazole,CB4856,824.552050761565,754.783256302878,769.535375110763,777.856300634325,826.83918330378,48.6343681643364,863.815753300437,887.855004213357,891.308726992132,0.058982775095177,12,20220617,p026_H08,m2X,20220617-cyp35-p026-m2X_H08.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,H,8,,,,32.5,DMSO,Anthelmintic,""
p026,H09,cyp35,2,Thiabendazole,DL238,410.47193246558,165.864103828189,181.36330240077,192.93922028985,347.148969147243,193.420115234019,599.638053716157,630.347402462227,698.852332546145,0.471213985502501,21,20220617,p026_H09,m2X,20220617-cyp35-p026-m2X_H09.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,H,9,,,,32.5,DMSO,Anthelmintic,""
p026,H10,cyp35,2,Thiabendazole,PHX2701,662.362575270395,466.711583793664,581.085774911571,641.880980689513,690.197544058407,78.9079487769018,712.617184355721,727.893517073638,731.22492582844,0.119131049553471,12,20220617,p026_H10,m2X,20220617-cyp35-p026-m2X_H10.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,H,10,,,,32.5,DMSO,Anthelmintic,""
p026,H11,cyp35,2,Thiabendazole,PHX2702,520.616986613245,202.552286465176,252.421309502427,367.005156311648,599.542025274823,176.19782721891,653.266183885626,668.863611402159,752.076468261136,0.338440411568444,17,20220617,p026_H11,m2X,20220617-cyp35-p026-m2X_H11.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,26,H,11,,,,32.5,DMSO,Anthelmintic,""
p027,A01,cyp35,3,Thiabendazole,N2,417.534875773232,175.656658282803,181.946690748191,187.76586853899,385.796058108838,247.870854569126,668.039355147956,724.003027693277,787.111849656307,0.593653054993537,9,20220617,p027_A01,m2X,20220617-cyp35-p027-m2X_A01.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,27,A,1,,,,32.5,DMSO,Anthelmintic,""
p027,A02,cyp35,3,Thiabendazole,CB4856,813.635982019474,685.007149656306,715.40256097642,807.11714440504,835.74898510097,66.089622317009,855.905219061677,870.842348873991,870.924621038829,0.0812275068673489,9,20220617,p027_A02,m2X,20220617-cyp35-p027-m2X_A02.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,27,A,2,,,,32.5,DMSO,Anthelmintic,""
p027,A03,cyp35,3,Thiabendazole,DL238,357.485534353553,167.607603281422,169.279717201385,190.017670698173,246.527310153787,220.354133906385,478.451134775828,691.859673899111,728.358501206572,0.616400141350769,12,20220617,p027_A03,m2X,20220617-cyp35-p027-m2X_A03.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,27,A,3,,,,32.5,DMSO,Anthelmintic,""
p027,A04,cyp35,3,Thiabendazole,PHX2701,634.837449243878,494.206954762059,509.529683793664,606.389282024281,657.529429510819,79.5324039827409,674.464177202477,719.334098836307,752.30812397148,0.125279950131278,11,20220617,p027_A04,m2X,20220617-cyp35-p027-m2X_A04.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,27,A,4,,,,32.5,DMSO,Anthelmintic,""
p027,A05,cyp35,3,Thiabendazole,PHX2702,717.375096889291,588.783043748787,680.31801204145,700.969679119317,725.941562275639,51.5548184853101,743.891054811052,771.040198254461,775.407321038827,0.07186591604429,11,20220617,p027_A05,m2X,20220617-cyp35-p027-m2X_A05.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,27,A,5,,,,32.5,DMSO,Anthelmintic,""
p027,A06,cyp35,3,Thiabendazole,ECA2859,528.158456661833,262.246305362686,372.497988906064,485.902879046159,556.481546150578,151.412852756534,636.058824111086,655.495834928857,668.780102197881,0.286680731599986,6,20220617,p027_A06,m2X,20220617-cyp35-p027-m2X_A06.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,27,A,6,,,,32.5,DMSO,Anthelmintic,""
p027,A07,cyp35,3,Thiabendazole,ECA2860,573.212505691344,511.540126410285,532.827790661877,554.501659905326,570.050560147912,38.3108341855496,594.583383883433,620.913885506024,629.017385622393,0.0668353076828696,8,20220617,p027_A07,m2X,20220617-cyp35-p027-m2X_A07.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220622_cyp35d1/raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,27,A,7,,,,32.5,DMSO,Anthelmintic,""
