Metadata_Plate,Metadata_Well,Metadata_Experiment,bleach,drug,strain,mean_wormlength_um,min_wormlength_um,q10_wormlength_um,q25_wormlength_um,median_wormlength_um,sd_wormlength_um,q75_wormlength_um,q90_wormlength_um,max_wormlength_um,cv_wormlength_um,n,Metadata_Date,Metadata_Group,Metadata_Magnification,FileName_RawBF,FileName_wellmask_98.png,PathName_RawBF,PathName_wellmask_98.png,assay_type,food_conc_OD,food_type,plate,row,col,well_censor,well_censor_reason,notes,concentration_um,diluent,class,dose.rank
p001,E03,cypassay1,1,DMSO,CB4856,982.022022080817,838.867128872512,882.926603326225,946.45005576132,1011.20239891346,66.8919901752795,1023.86595289861,1036.23497226994,1055.93693061805,0.0681165887029105,16,20220920,p001_E03,m2x,20220920-cypassay1-p001-m2x_E03.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,E,3,,,,0,DMSO,Both,1
p001,E04,cypassay1,1,DMSO,CB4856,983.818487688286,853.640300134842,915.607297234108,956.081409933183,983.298250940191,54.9469547786153,1025.81127814705,1040.17869099413,1065.09916718941,0.055850703626973,19,20220920,p001_E04,m2x,20220920-cypassay1-p001-m2x_E04.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,E,4,,,,0,DMSO,Both,1
p001,E05,cypassay1,1,DMSO,CB4856,1014.77339341605,955.745000134843,992.066144478576,1005.20382938495,1024.08167103883,24.7724844228766,1029.27465500249,1034.06631647607,1039.31467676863,0.0244118387253774,10,20220920,p001_E05,m2x,20220920-cypassay1-p001-m2x_E05.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,E,5,,,,0,DMSO,Both,1
p001,E06,cypassay1,1,DMSO,CB4856,989.656163993697,841.224524664747,884.573656419522,950.456710883614,1016.36028941145,69.0070725161548,1036.72391846485,1052.23893263678,1069.57988272193,0.0697283309363537,18,20220920,p001_E06,m2x,20220920-cypassay1-p001-m2x_E06.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,E,6,,,,0,DMSO,Both,1
p001,E07,cypassay1,1,DMSO,CB4856,947.892634013516,716.211795783463,814.423766295812,887.599049586362,985.711722284057,104.933888178788,1018.26358780028,1044.80749716055,1065.65839403792,0.110702293079843,18,20220920,p001_E07,m2x,20220920-cypassay1-p001-m2x_E07.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,E,7,,,,0,DMSO,Both,1
p001,E08,cypassay1,1,DMSO,CB4856,966.483498839118,837.268757610183,872.968626401514,932.14062582844,988.755431781743,62.9389653678416,1002.06421439226,1022.2751844587,1079.18360960264,0.0651216140197324,21,20220920,p001_E08,m2x,20220920-cypassay1-p001-m2x_E08.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,E,8,,,,0,DMSO,Both,1
p001,E09,cypassay1,1,DMSO,CB4856,980.734561441054,857.144550358345,919.545050904727,950.073823791978,988.11689055562,48.4183989849145,1012.71923780247,1037.46361035659,1046.50734744911,0.0493695245263615,19,20220920,p001_E09,m2x,20220920-cypassay1-p001-m2x_E09.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,E,9,,,,0,DMSO,Both,1
p001,E10,cypassay1,1,DMSO,CB4856,999.885988626947,954.243586347854,974.228098976137,980.221991719312,997.99799055562,26.4994283141858,1018.83310688034,1034.31330451741,1048.15663235482,0.0265024498948876,15,20220920,p001_E10,m2x,20220920-cypassay1-p001-m2x_E10.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,E,10,,,,0,DMSO,Both,1
p001,E11,cypassay1,1,DMSO,CB4856,976.287744651378,901.957154594341,924.678578430606,947.910780284331,984.85158874266,39.2605166962495,999.756341698003,1017.21867219638,1039.45179534523,0.0402140833082659,14,20220920,p001_E11,m2x,20220920-cypassay1-p001-m2x_E11.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,E,11,,,,0,DMSO,Both,1
p001,E12,cypassay1,1,DMSO,CB4856,976.422283140314,892.035760566607,893.877840544081,938.053389167321,993.562308482953,56.2451958158964,1007.21876830613,1022.67856465785,1068.11549407012,0.0576033513235727,12,20220920,p001_E12,m2x,20220920-cypassay1-p001-m2x_E12.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,E,12,,,,0,DMSO,Both,1
p001,F01,cypassay1,1,DMSO,CB4856,913.002690390412,743.366464145332,783.184290209744,881.395683894348,940.220420918636,82.2707603967966,981.25595966076,984.404978132829,1002.38174861281,0.0901100963477079,15,20220920,p001_F01,m2x,20220920-cypassay1-p001-m2x_F01.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,F,1,,,,0,DMSO,Both,1
p001,F02,cypassay1,1,DMSO,CB4856,1003.5343953966,961.178655147956,965.895296241708,975.03904803096,985.542053984264,41.8396851653822,1034.88487487948,1043.28727964212,1103.70490607938,0.0416923279932495,13,20220920,p001_F02,m2x,20220920-cypassay1-p001-m2x_F02.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,F,2,,,,0,DMSO,Both,1
p001,F03,cypassay1,1,DMSO,CB4856,985.747310482716,888.192306669993,919.119520681629,968.45052476146,983.669445568733,48.8294002996427,1019.46089556435,1043.19267525906,1054.84098983016,0.0495354131635735,15,20220920,p001_F03,m2x,20220920-cypassay1-p001-m2x_F03.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,F,3,,,,0,DMSO,Both,1
p001,F04,cypassay1,1,DMSO,CB4856,988.88764046994,936.378933108509,958.995211979019,972.052855729802,995.342831781744,25.2551070410758,997.580752095111,1017.78838666824,1025.86563961543,0.0255389045302195,13,20220920,p001_F04,m2x,20220920-cypassay1-p001-m2x_F04.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,F,4,,,,0,DMSO,Both,1
p001,F05,cypassay1,1,DMSO,CB4856,986.204083430468,929.508992883004,946.857283220025,963.561167593758,979.108407833685,32.4038343941434,1010.29328272193,1030.10229793232,1044.25766167434,0.0328571285990097,19,20220920,p001_F05,m2x,20220920-cypassay1-p001-m2x_F05.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,F,5,,,,0,DMSO,Both,1
p001,F06,cypassay1,1,DMSO,CB4856,982.780799400914,842.662251522037,907.251245082044,967.6590573973,992.597606088147,60.6292638515667,1016.91055031806,1038.94348214009,1085.94554251589,0.0616915429040995,16,20220920,p001_F06,m2x,20220920-cypassay1-p001-m2x_F06.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,F,6,,,,0,DMSO,Both,1
p001,F07,cypassay1,1,DMSO,CB4856,966.393744843858,818.815468963176,895.593090121082,925.377668789484,977.94562438794,62.6384417218659,1016.0330183531,1025.56300427519,1053.19170492445,0.0648166878728986,16,20220920,p001_F07,m2x,20220920-cypassay1-p001-m2x_F07.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,F,7,,,,0,DMSO,Both,1
p001,F08,cypassay1,1,DMSO,CB4856,984.809912209728,878.208366463947,885.780345950455,978.857696508924,1019.10095993757,59.2556625992041,1026.49930593576,1029.25317160119,1044.76009214877,0.06016964478581,13,20220920,p001_F08,m2x,20220920-cypassay1-p001-m2x_F08.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,F,8,,,,0,DMSO,Both,1
p001,F09,cypassay1,1,DMSO,CB4856,953.744999151051,848.82682762563,882.591554707694,908.369670687809,982.425633662126,55.3762380856151,994.284617189407,1007.39149059577,1024.49546167434,0.0580618908984128,19,20220920,p001_F09,m2x,20220920-cypassay1-p001-m2x_F09.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,F,9,,,,0,DMSO,Both,1
p001,F10,cypassay1,1,DMSO,CB4856,976.165573853919,832.821312623297,854.462994416883,931.949147057058,1008.29144909073,78.8944971868683,1023.68207822325,1052.66927622225,1059.96713714443,0.0808208149314172,12,20220920,p001_F10,m2x,20220920-cypassay1-p001-m2x_F10.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,F,10,,,,0,DMSO,Both,1
p001,F11,cypassay1,1,DMSO,CB4856,986.428500251769,872.676746150579,939.382464302155,960.500288981535,993.990299485576,44.374825547213,1018.83579628946,1032.49504785876,1037.67026167434,0.0449853441337989,18,20220920,p001_F11,m2x,20220920-cypassay1-p001-m2x_F11.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,F,11,,,,0,DMSO,Both,1
p001,F12,cypassay1,1,DMSO,CB4856,975.924765616055,836.68012220252,881.790788381545,935.736961168681,991.37042945436,69.4609648790966,1018.69720102173,1047.6234511105,1069.87075514796,0.071174507837445,15,20220920,p001_F12,m2x,20220920-cypassay1-p001-m2x_F12.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,F,12,,,,0,DMSO,Both,1
p001,G01,cypassay1,1,DMSO,CB4856,961.16620096398,834.048489257085,861.810778335091,942.667157610183,969.622028290667,60.7272393866762,1012.12259407012,1019.57243909602,1023.56504019728,0.0631807894678061,17,20220920,p001_G01,m2x,20220920-cypassay1-p001-m2x_G01.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,G,1,,,,0,DMSO,Both,1
p001,G02,cypassay1,1,DMSO,CB4856,961.290449404578,844.923697663844,860.739911226866,915.260770098637,967.458547449114,73.1291221021536,1014.77399825446,1042.18538133986,1097.05068318359,0.0760739089288255,17,20220920,p001_G02,m2x,20220920-cypassay1-p001-m2x_G02.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,G,2,,,,0,DMSO,Both,1
p001,G03,cypassay1,1,DMSO,CB4856,937.6578216646,820.566181558242,849.700959943597,866.412047477344,957.343371397173,69.1663083985524,991.249946150579,1006.88323375153,1052.71178735916,0.0737649777994313,17,20220920,p001_G03,m2x,20220920-cypassay1-p001-m2x_G03.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,G,3,,,,0,DMSO,Both,1
p001,G04,cypassay1,1,DMSO,CB4856,988.975310632831,913.492009714066,947.299666397407,959.523487511546,998.054786929701,38.7837954001195,1019.39233627605,1035.09685011738,1047.43776892618,0.0392161411747502,23,20220920,p001_G04,m2x,20220920-cypassay1-p001-m2x_G04.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,G,4,,,,0,DMSO,Both,1
p001,G05,cypassay1,1,DMSO,CB4856,937.803096491757,849.055736571355,853.130879670627,879.605374609037,965.844953430648,65.6830750588366,987.455529759398,1006.20537893415,1042.95604556873,0.0700393028179919,15,20220920,p001_G05,m2x,20220920-cypassay1-p001-m2x_G05.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,G,5,,,,0,DMSO,Both,1
p001,G06,cypassay1,1,DMSO,CB4856,968.927309124396,868.430106669993,902.363658031092,938.953784243971,973.023438308123,52.6583157892453,996.86138475401,1037.33394269142,1047.61404077912,0.0543470240681231,15,20220920,p001_G06,m2x,20220920-cypassay1-p001-m2x_G06.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,G,6,,,,0,DMSO,Both,1
p001,G07,cypassay1,1,DMSO,CB4856,957.747742131877,838.005264136562,851.333617439877,919.748376186784,977.065410295913,68.8316174500373,1003.60578928051,1025.63018545236,1054.62629581566,0.0718682116616878,13,20220920,p001_G07,m2x,20220920-cypassay1-p001-m2x_G07.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,G,7,,,,0,DMSO,Both,1
p001,G08,cypassay1,1,DMSO,CB4856,1002.06085100519,904.23281566737,944.629112122987,973.362682290414,1009.40094790344,46.4135972702554,1033.67605743101,1052.85722611936,1067.14216472718,0.0463181424797676,16,20220920,p001_G08,m2x,20220920-cypassay1-p001-m2x_G08.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,G,8,,,,0,DMSO,Both,1
p001,G09,cypassay1,1,DMSO,CB4856,982.411386558867,889.534083876856,944.342538310428,966.168232522329,980.515802963495,39.1641106570027,1013.10290888563,1024.25149617056,1029.63579479162,0.0398652857579191,14,20220920,p001_G09,m2x,20220920-cypassay1-p001-m2x_G09.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,G,9,,,,0,DMSO,Both,1
p001,G10,cypassay1,1,DMSO,CB4856,940.202041459094,816.804329454359,819.01334766823,833.469432540569,964.134214155063,86.0782233161637,1008.94819518285,1031.65507053655,1040.1138623998,0.0915528998241478,16,20220920,p001_G10,m2x,20220920-cypassay1-p001-m2x_G10.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,G,10,,,,0,DMSO,Both,1
p001,G11,cypassay1,1,DMSO,CB4856,985.170358676229,912.224671979019,949.214396508923,960.809183158318,981.358960531125,35.1897850449365,1009.82928943626,1024.86909375577,1043.12744251589,0.0357194923040731,16,20220920,p001_G11,m2x,20220920-cypassay1-p001-m2x_G11.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,G,11,,,,0,DMSO,Both,1
p001,G12,cypassay1,1,DMSO,CB4856,998.901257245264,953.889026992132,959.318213286049,972.469034001738,997.714929306359,31.9469050436259,1017.08670643395,1036.89497215782,1062.85222817925,0.0319820450839436,14,20220920,p001_G12,m2x,20220920-cypassay1-p001-m2x_G12.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,G,12,,,,0,DMSO,Both,1
p001,H01,cypassay1,1,DMSO,CB4856,956.375551698947,827.585208752569,883.813253778494,928.128062399795,961.801568926174,54.75414958082,995.617068934945,1012.61001394438,1021.30460188038,0.0572517244753406,17,20220920,p001_H01,m2x,20220920-cypassay1-p001-m2x_H01.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,H,1,,,,0,DMSO,Both,1
p001,H02,cypassay1,1,DMSO,CB4856,947.845153105677,856.579440779121,906.007088496437,921.69128028313,949.324853290997,45.4249867920932,980.278788093393,1001.72162948281,1027.78916167434,0.0479244807479948,13,20220920,p001_H02,m2x,20220920-cypassay1-p001-m2x_H02.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,H,2,,,,0,DMSO,Both,1
p001,H03,cypassay1,1,DMSO,CB4856,984.358297468104,920.74147676863,951.841600966365,959.093928525879,982.756667189407,34.6681687581198,1006.87666196526,1029.57126617755,1042.68281624045,0.0352190547357509,15,20220920,p001_H03,m2x,20220920-cypassay1-p001-m2x_H03.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,H,3,,,,0,DMSO,Both,1
p001,H04,cypassay1,1,DMSO,CB4856,973.727888943976,855.101552820571,912.563737726553,962.512115992004,992.145025186498,48.2520674530666,1000.5233392908,1013.69921625159,1033.5264623998,0.0495539544475785,14,20220920,p001_H04,m2x,20220920-cypassay1-p001-m2x_H04.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,H,4,,,,0,DMSO,Both,1
p001,H05,cypassay1,1,DMSO,CB4856,981.128015654181,894.368350940191,949.58871560817,962.985448492613,971.328109570452,38.8552399610927,1011.9886114596,1026.27521206639,1057.43834440504,0.0396026199855128,17,20220920,p001_H05,m2x,20220920-cypassay1-p001-m2x_H05.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,H,5,,,,0,DMSO,Both,1
p001,H06,cypassay1,1,DMSO,CB4856,986.552190776752,881.93005746657,912.584689928659,963.994162768758,987.584330699588,52.8732208498274,1030.68940354569,1043.89705494219,1057.72921683106,0.0535939419567841,14,20220920,p001_H06,m2x,20220920-cypassay1-p001-m2x_H06.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,H,6,,,,0,DMSO,Both,1
p001,H07,cypassay1,1,DMSO,CB4856,986.878552077873,904.807470697927,933.476522851788,967.055509355722,996.209512630623,40.9783555765171,1008.28319531858,1031.21410006742,1060.69188330378,0.041523200083979,16,20220920,p001_H07,m2x,20220920-cypassay1-p001-m2x_H07.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,H,7,,,,0,DMSO,Both,1
p001,H08,cypassay1,1,DMSO,CB4856,994.017486078032,942.538342105886,955.19652582844,974.580229133552,994.446688675238,30.5979506150654,1014.17217285179,1034.38382251616,1042.70533424397,0.0307821049866958,15,20220920,p001_H08,m2x,20220920-cypassay1-p001-m2x_H08.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,1,H,8,,,,0,DMSO,Both,1
